edsAddressGUID,edsFIASAddressGUID,edsAddressType,edsOKTMO,edsAddressName,edsRegion,edsArea,edsCity,edsStreet,edsEstStatus,edsHouseNum,edsHouseType,edsOrgGUID,edsName,edsFullName,edsAddress,edsAddressJur,edsAddressDisp,edsTypeOrg
592A8CD8-BA50-11E7-98AD-FE5F11EEAB0E,bd6b39ef-2aea-4f5a-bab1-bcf52d51e62a,8,46648413156,"Раменский р-н, д. Обухово, ул. Центральная, д.72","Московская обл","Раменский р-н",,"ул. Центральная",2,72,2
592F655A-BA50-11E7-98AD-FE5F11EEAB0E,98716d57-4efb-4844-995b-043b4ffaee5d,8,46648101001,"Раменский р-н, г. Раменское, ул. Евсеева, д.32","Московская обл","Раменский р-н","г. Раменское","ул. Евсеева",2,32,2
5933E968-BA50-11E7-98AD-FE5F11EEAB0E,7c8e4353-bd98-4c16-b1d6-6e2d3ed0b7cf,8,46648434136,"Раменский р-н, д. Ждановское, д.237","Московская обл","Раменский р-н",,,2,237,
593712E6-BA50-11E7-98AD-FE5F11EEAB0E,7ad638a8-7ba7-429f-acb5-c4b2aff0c55f,8,46648157051,"Раменский р-н, г. Раменское, дп. Кратово, ул. Береговая, д.12-А","Московская обл","Раменский р-н","г. Раменское","ул. Береговая",2,12-А,2
59395952-BA50-11E7-98AD-FE5F11EEAB0E,39f86969-5831-4802-82b0-e09a47305abf,8,46648157116,"Раменский р-н, г. Раменское, д. Захарово, ул. Лесная, д.3","Московская обл","Раменский р-н","г. Раменское","ул. Лесная",2,3,2
593A96AA-BA50-11E7-98AD-FE5F11EEAB0E,5a943213-434b-469f-8915-e3263d3a932e,8,46648407121,"Раменский р-н, с. Зюзино, ул. Луговая, д.1а","Московская обл","Раменский р-н",,"ул. Луговая",2,1а,2
593FE308-BA50-11E7-98AD-FE5F11EEAB0E,46e329be-e234-4423-a17c-038e4e05559b,8,46648101,"Раменский р-н, г. Раменское, ул. Краснознаменская, д.67","Московская обл","Раменский р-н","г. Раменское","ул. Краснознаменская",2,67,2
59459C62-BA50-11E7-98AD-FE5F11EEAB0E,4fbe5baa-9677-4e70-9a4c-b7fd6b585f6d,8,46648168051,"Раменский р-н, г. Раменское, дп. Удельная, пр-кт. Южный, д.7","Московская обл","Раменский р-н","г. Раменское","пр-кт. Южный",2,7,
5945F11C-BA50-11E7-98AD-FE5F11EEAB0E,fb7825d7-bc3f-4e35-b291-668fde19a26b,8,46648461116,"Раменский р-н, д. Сельцо, ул. Садовая, д.68","Московская обл","Раменский р-н",,"ул. Садовая",2,68,2
59559964-BA50-11E7-98AD-FE5F11EEAB0E,c93875ac-104f-4ae0-bc30-fd70392cff12,8,46648413146,"Раменский р-н, д. Кошерово, ул. Хуторская, д.40/1","Московская обл","Раменский р-н",,"ул. Хуторская",2,40/1,2
5956AF66-BA50-11E7-98AD-FE5F11EEAB0E,198ac238-e756-4799-83b1-5f4872682edc,8,46648157051,"Раменский р-н, г. Раменское, дп. Кратово, ул. 2-я Садовая, д.30","Московская обл","Раменский р-н","г. Раменское","ул. 2-я Садовая",2,30,
595C0FA6-BA50-11E7-98AD-FE5F11EEAB0E,38b0de1a-c5b6-4f55-939d-3cc66b9b9ce8,8,46648168051,"Раменский р-н, г. Раменское, дп. Удельная, ул. Комсомольская, д.11","Московская обл","Раменский р-н","г. Раменское","ул. Комсомольская",2,11,2
595FF7D8-BA50-11E7-98AD-FE5F11EEAB0E,d7e6ee9d-4c42-4ab5-96fd-1b9c714a245a,8,46648157051,"Раменский р-н, г. Раменское, дп. Кратово, ул. Рылеева, д.22","Московская обл","Раменский р-н","г. Раменское","ул. Рылеева",2,22,2
5963C2E6-BA50-11E7-98AD-FE5F11EEAB0E,354ec0bf-b57e-45f1-98ae-42c1fb853702,8,46648422116,"Раменский р-н, д. Захариха, д.77","Московская обл","Раменский р-н",,,2,77,
596A6E7A-BA50-11E7-98AD-FE5F11EEAB0E,3136d0d8-e98a-4b6c-bdf7-97e8bb47987c,8,46648470176,"Раменский р-н, д. Слободино, ул. Новая, д.8б","Московская обл","Раменский р-н",,"ул. Новая",2,8б,
596CFD8E-BA50-11E7-98AD-FE5F11EEAB0E,c536c5f8-ca11-46e4-8f53-03f309a2101d,8,46648101,"Раменский р-н, г. Раменское, ул. Сосновый Бор, д.13б","Московская обл","Раменский р-н","г. Раменское","ул. Сосновый Бор",2,13б,2
5971E8DA-BA50-11E7-98AD-FE5F11EEAB0E,30367a23-972d-417d-9b5d-0408cc48210d,8,46648101,"Раменский р-н, г. Раменское, пер. Комсомольский, д.61","Московская обл","Раменский р-н","г. Раменское","пер. Комсомольский",2,61,
59763174-BA50-11E7-98AD-FE5F11EEAB0E,6cb94d51-994d-4797-95f5-82f0e32bbf42,8,46648407101,"Раменский р-н, д. Осеченки, ул. Светлая, д.3","Московская обл","Раменский р-н",,"ул. Светлая",2,3,2
5979DE3C-BA50-11E7-98AD-FE5F11EEAB0E,1e6adc8f-f189-4257-914b-310abbee891b,8,46648476146,"Раменский р-н, д. Нижнее Велино, д.123","Московская обл","Раменский р-н",,,2,123,2
597B5848-BA50-11E7-98AD-FE5F11EEAB0E,017f1971-a2e5-4d9d-9d44-4502bf394dce,8,46648434101,"Раменский р-н, с. Константиново, д.51","Московская обл","Раменский р-н",,,2,51,
597BB3F6-BA50-11E7-98AD-FE5F11EEAB0E,32554213-9a74-4e53-9aff-4bfe3dff41b7,8,46648473111,"Раменский р-н, с. Загорново, ул. Советская, д.64","Московская обл","Раменский р-н",,"ул. Советская",2,64,2
597F6708-BA50-11E7-98AD-FE5F11EEAB0E,8edc7275-6a97-4f98-9ba2-282e1376a60f,8,46648443151,"Раменский р-н, д. Пласкинино, ул. Центральная, д.99","Московская обл","Раменский р-н",,"ул. Центральная",2,99,2
59887988-BA50-11E7-98AD-FE5F11EEAB0E,22fb5bc1-621b-4647-b6c6-1a02eed46078,8,46648488141,"Раменский р-н, с. Никитское, д.542","Московская обл","Раменский р-н",,,2,542,
598996F6-BA50-11E7-98AD-FE5F11EEAB0E,46a0e131-91a4-4291-b965-0573151993c0,8,46648101,"Раменский р-н, г. Раменское, пер. Комсомольский, д.52","Московская обл","Раменский р-н","г. Раменское","пер. Комсомольский",2,52,
598C06A2-BA50-11E7-98AD-FE5F11EEAB0E,49654ed5-53ae-47af-a79b-37e5504b6197,8,46648157051,"Раменский р-н, г. Раменское, дп. Кратово, ул. Центральная, д.35","Московская обл","Раменский р-н","г. Раменское","ул. Центральная",2,35,2
59901602-BA50-11E7-98AD-FE5F11EEAB0E,5b68d4e3-4466-46cc-980d-c9a4652d93fd,8,46648157051,"Раменский р-н, г. Раменское, дп. Кратово, ул. Пограничная, д.18/15а","Московская обл","Раменский р-н","г. Раменское","ул. Пограничная",2,18/15а,2
5991EAE0-BA50-11E7-98AD-FE5F11EEAB0E,9848d891-9473-4a39-b62e-b31b180b7ea2,8,46648157051,"Раменский р-н, г. Раменское, дп. Кратово, ул. 3-я Параллельная, д.15","Московская обл","Раменский р-н","г. Раменское","ул. 3-я Параллельная",2,15,2
59971D12-BA50-11E7-98AD-FE5F11EEAB0E,1257838a-d90a-4c0c-94d6-af1b24996ac4,8,46648157051,"Раменский р-н, г. Раменское, дп. Кратово, ул. Хрипанское Поле сектор 4, д.71","Московская обл","Раменский р-н","г. Раменское","ул. Хрипанское Поле сектор 4",2,71,
5997C2DA-BA50-11E7-98AD-FE5F11EEAB0E,bcdc9cdc-cc35-4c34-b743-dd0c21f5f6b1,8,46648157051,"Раменский р-н, г. Раменское, дп. Кратово, ул. 5-я Рябиновая, д.3","Московская обл","Раменский р-н","г. Раменское","ул. 5-я Рябиновая",2,3,2
599F6BE8-BA50-11E7-98AD-FE5F11EEAB0E,940b50b8-2626-414b-8412-958182823379,8,46648155051,"Раменский р-н, г. Раменское, рп. Ильинский, ул. Пролетарская, д.45д","Московская обл","Раменский р-н","г. Раменское","ул. Пролетарская",2,45д,
59A1760E-BA50-11E7-98AD-FE5F11EEAB0E,f46a8dde-f1d3-4207-9e19-08b59b334356,8,46648407126,"Раменский р-н, д. Капустино, д.6","Московская обл","Раменский р-н",,,2,6,2
59A1CE06-BA50-11E7-98AD-FE5F11EEAB0E,dce629d7-5481-44ca-bd7e-cd2e49276206,8,46648488161,"Раменский р-н, д. Поддубье, д.5","Московская обл","Раменский р-н",,,2,5,2
59A4E1B8-BA50-11E7-98AD-FE5F11EEAB0E,3ea37ca4-191b-4263-b6b7-a00b6aff8491,8,46648455106,"Раменский р-н, д. Агашкино, д.37","Московская обл","Раменский р-н",,,2,37,
59A72A2C-BA50-11E7-98AD-FE5F11EEAB0E,e054b9ec-12ba-4cad-8f7c-40519591b86a,8,46648157051,"Раменский р-н, г. Раменское, дп. Кратово, ул. Морозова, д.2","Московская обл","Раменский р-н","г. Раменское","ул. Морозова",2,2,2
59B00390-BA50-11E7-98AD-FE5F11EEAB0E,1be71b3e-48c2-4cd1-8368-bcefe8cc80c8,8,46648157051,"Раменский р-н, г. Раменское, дп. Кратово, ул. 5-я Рябиновая, д.242/1","Московская обл","Раменский р-н","г. Раменское","ул. 5-я Рябиновая",2,242/1,
59B0B9F2-BA50-11E7-98AD-FE5F11EEAB0E,fae92724-8aeb-4191-a813-1d2a8765b488,8,46648461101,"Раменский р-н, д. Островцы, ул. Центральная, д.63","Московская обл","Раменский р-н",,"ул. Центральная",2,63,2
59BAC294-BA50-11E7-98AD-FE5F11EEAB0E,18de982f-957a-42b5-9806-e92fbb222fd5,8,46648407106,"Раменский р-н, д. Аксеново, д.149","Московская обл","Раменский р-н",,,2,149,2
59C27FFC-BA50-11E7-98AD-FE5F11EEAB0E,4b702acb-14f4-4d09-aedd-4df1cfc03023,8,46648155051,"Раменский р-н, г. Раменское, рп. Ильинский, ул. Полевая, д.3","Московская обл","Раменский р-н","г. Раменское","ул. Полевая",2,3,2
59C3C39E-BA50-11E7-98AD-FE5F11EEAB0E,8c9a6231-edf0-4141-ae68-633307845932,8,46648491136,"Раменский р-н, с. Михайловская Слобода, ул. Зеленая, д.166","Московская обл","Раменский р-н",,"ул. Зеленая",2,166,
59C840EA-BA50-11E7-98AD-FE5F11EEAB0E,457c15fc-61d0-4d77-9675-27acc9e206f2,8,46648491131,"Раменский р-н, д. Кулаково, д.92а","Московская обл","Раменский р-н",,,2,92а,2
59C8F684-BA50-11E7-98AD-FE5F11EEAB0E,d120c124-d642-4be5-881d-03a67076b2ab,8,46648152,"Раменский р-н, г. Раменское, рп. Быково, ул. Лесная, д.3","Московская обл","Раменский р-н","г. Раменское","ул. Лесная",2,3,2
59CBBD2E-BA50-11E7-98AD-FE5F11EEAB0E,94f9201f-1ce5-49dc-b5c9-03b88fdd3741,8,46648101,"Раменский р-н, г. Раменское, пер. Волгостроевский, д.15","Московская обл","Раменский р-н","г. Раменское","пер. Волгостроевский",2,15,
59CFCF18-BA50-11E7-98AD-FE5F11EEAB0E,2aa1d2a4-a1b0-423e-8c09-0071a4c7f0cd,8,46648413141,"Раменский р-н, д. Коняшино, ул. Зеленая, д.17","Московская обл","Раменский р-н",,"ул. Зеленая",2,17,2
