edsAddressGUID,edsFIASAddressGUID,edsAddressType,edsOKTMO,edsAddressName,edsRegion,edsArea,edsCity,edsStreet,edsEstStatus,edsHouseNum,edsHouseType,edsOrgGUID,edsName,edsFullName,edsAddress,edsAddressJur,edsAddressDisp,edsTypeOrg
8F04092C-BA52-11E7-BC29-FE5F11EEAB0E,5a272af9-5f98-47b7-b2e5-f1ab333384ff,8,46648101106,"Раменский р-н, д. Дергаево, туп. 2-й Майский, д.1/4","Московская обл","Раменский р-н",,"туп. 2-й Майский",2,1/4,2
8F04559E-BA52-11E7-BC29-FE5F11EEAB0E,d89b8b83-2752-4240-9e6b-362a4c26c577,8,46648488176,"Раменский р-н, с. Степановское, д.141","Московская обл","Раменский р-н",,,2,141,2
8F0E5008-BA52-11E7-BC29-FE5F11EEAB0E,238f0d03-82cb-4187-82b7-9b9ddf51090c,8,46648152051,"Раменский р-н, г. Раменское, рп. Быково, ул. Первомайская, д.26","Московская обл","Раменский р-н","г. Раменское","ул. Первомайская",2,26,2
8F12040A-BA52-11E7-BC29-FE5F11EEAB0E,c1d875f7-ad50-4c92-987d-d24674c173f9,8,46648407161,"Раменский р-н, д. Шмеленки, ул. Земляничная, д.17","Московская обл","Раменский р-н",,"ул. Земляничная",2,17,
8F1C9CEE-BA52-11E7-BC29-FE5F11EEAB0E,ecacc8d5-1bd8-4c82-a446-769b54a4bab2,8,46648410171,"Раменский р-н, д. Патрикеево, д.2","Московская обл","Раменский р-н",,,2,2,2
8F1E6D44-BA52-11E7-BC29-FE5F11EEAB0E,e76939c6-9fe7-4e94-aa81-d746fac20e4c,8,46648157131,"Раменский р-н, г. Раменское, д. Хрипань, ул. Слободская, д.49","Московская обл","Раменский р-н","г. Раменское","ул. Слободская",2,49,2
8F213D3A-BA52-11E7-BC29-FE5F11EEAB0E,1f8faca4-06f6-4232-a405-22eafb5d4baa,8,46648443161,"Раменский р-н, д. Юрово, ул. Центральная, д.33","Московская обл","Раменский р-н",,"ул. Центральная",2,33,2
8F21DE16-BA52-11E7-BC29-FE5F11EEAB0E,df4f7f02-8284-409f-9d32-638f8eabaf88,8,46648101,"Раменский р-н, г. Раменское, ул. Сосновый Бор, д.13а","Московская обл","Раменский р-н","г. Раменское","ул. Сосновый Бор",2,13а,2
8F23D7AC-BA52-11E7-BC29-FE5F11EEAB0E,b6413279-4ed3-4118-81ca-728e87ffed10,8,46648443146,"Раменский р-н, д. Петровское, ул. Школьная, д.98","Московская обл","Раменский р-н",,"ул. Школьная",2,98,2
8F247F2C-BA52-11E7-BC29-FE5F11EEAB0E,fdf11b7d-11de-443e-9ec3-ae967d9fd706,8,46648413101,"Раменский р-н, с. Речицы, ул. Молодежная, д.4а","Московская обл","Раменский р-н",,"ул. Молодежная",2,4а,
8F24CEC8-BA52-11E7-BC29-FE5F11EEAB0E,e53717d4-9a6d-4668-ad03-7f8e1c598d4d,8,46648491106,"Раменский р-н, с. Еганово, д.184","Московская обл","Раменский р-н",,,2,184,
8F2786AE-BA52-11E7-BC29-FE5F11EEAB0E,1a0cef5a-f0c2-420c-b649-7f99cf718ae6,8,46648101,"Раменский р-н, г. Раменское, ул. Солнечная, д.38","Московская обл","Раменский р-н","г. Раменское","ул. Солнечная",2,38,
8F2D6A24-BA52-11E7-BC29-FE5F11EEAB0E,99969386-38e9-43d9-84bd-e6a5066f216f,8,46648410166,"Раменский р-н, д. Панино, д.74","Московская обл","Раменский р-н",,,2,74,
8F2FF1FE-BA52-11E7-BC29-FE5F11EEAB0E,03f43887-dd79-41aa-a1f1-6dfeceae0648,8,46648422101,"Раменский р-н, с. Новое, ул. Маяковского, д.13","Московская обл","Раменский р-н",,"ул. Маяковского",2,13,2
8F3764CA-BA52-11E7-BC29-FE5F11EEAB0E,db690887-2fec-4d3d-86e1-4b44d83eff8a,8,46648101106,"Раменский р-н, д. Дергаево, ул. Октябрьская, д.4","Московская обл","Раменский р-н",,"ул. Октябрьская",2,4,
8F3A941A-BA52-11E7-BC29-FE5F11EEAB0E,46c86969-feef-4c17-bab1-1fcc4a6fde59,8,46648413111,"Раменский р-н, с. Гжель, ул. Слободская, д.3а","Московская обл","Раменский р-н",,"ул. Слободская",2,3а,2
8F3EC602-BA52-11E7-BC29-FE5F11EEAB0E,d5efdc2b-cf7d-438d-a92a-be80dc6af429,8,46648410111,"Раменский р-н, д. Вишняково, д.76","Московская обл","Раменский р-н",,,2,76,
8F4308D4-BA52-11E7-BC29-FE5F11EEAB0E,cc1fe63c-8b54-4285-8379-5b35fc4e1d46,8,46648157116,"Раменский р-н, г. Раменское, д. Захарово, ул. Центральная, д.38","Московская обл","Раменский р-н","г. Раменское","ул. Центральная",2,38,2
8F4374B8-BA52-11E7-BC29-FE5F11EEAB0E,411d6c76-276e-4cc8-b086-c2e06dbeb059,8,46648402116,"Раменский р-н, д. Михнево, д.16","Московская обл","Раменский р-н",,,2,16,2
8F449870-BA52-11E7-BC29-FE5F11EEAB0E,e730287d-58e1-486e-88c8-99ed8c2567b2,8,46648455201,"Раменский р-н, д. Толмачево, д.42","Московская обл","Раменский р-н",,,2,42,
8F48780A-BA52-11E7-BC29-FE5F11EEAB0E,b67a6c88-c7f3-4e1f-a08e-0cf4f17d9486,8,46648407116,"Раменский р-н, д. Вялки, ул. Октинская, д.13","Московская обл","Раменский р-н",,"ул. Октинская",2,13,2
