edsAddressGUID,edsFIASAddressGUID,edsAddressType,edsOKTMO,edsAddressName,edsRegion,edsArea,edsCity,edsStreet,edsEstStatus,edsHouseNum,edsHouseType,edsOrgGUID,edsName,edsFullName,edsAddress,edsAddressJur,edsAddressDisp,edsTypeOrg
AA13A5E0-BA54-11E7-8E30-FE5F11EEAB0E,e3d7d2e1-30eb-49c0-824d-258e59b0adea,8,46648491161,"Раменский р-н, д. Чулково, ул. Садовая, д.12/1","Московская обл","Раменский р-н",,"ул. Садовая",2,12/1,2
AA152DD4-BA54-11E7-8E30-FE5F11EEAB0E,3a477c72-893c-4045-97a8-e3e26ade99c0,8,46648152,"Раменский р-н, г. Раменское, рп. Быково, пер. Пограничный 2-й, д.8","Московская обл","Раменский р-н","г. Раменское","пер. Пограничный 2-й",2,8,
AA1645C0-BA54-11E7-8E30-FE5F11EEAB0E,3a5dd026-09b5-4d39-90c2-aa8ab4238a78,8,46648458126,"Раменский р-н, д. Вороново, д.38","Московская обл","Раменский р-н",,,2,38,2
AA202342-BA54-11E7-8E30-FE5F11EEAB0E,cd3fccf6-210b-4afc-9f5e-db54eb6f54bf,8,46648458121,"Раменский р-н, д. Володино, д.66А","Московская обл","Раменский р-н",,,2,66А,2
AA2399B4-BA54-11E7-8E30-FE5F11EEAB0E,b67a3968-0693-40a4-8ba2-e5fec302a47e,8,46648101,"Раменский р-н, г. Раменское, ул. Гагарина, д.3","Московская обл","Раменский р-н","г. Раменское","ул. Гагарина",2,3,
AA24314E-BA54-11E7-8E30-FE5F11EEAB0E,acdecffe-bd4b-4e3c-ad91-a9e0fe60f98e,8,46648422111,"Раменский р-н, д. Заболотье, ул. Ленинская, д.12","Московская обл","Раменский р-н",,"ул. Ленинская",2,12,2
AA248108-BA54-11E7-8E30-FE5F11EEAB0E,7ac43744-9c2f-4574-936d-e60269ece76e,8,46648101,"Раменский р-н, г. Раменское, ул. Полевая, д.55","Московская обл","Раменский р-н","г. Раменское","ул. Полевая",2,55,1
AA25AE02-BA54-11E7-8E30-FE5F11EEAB0E,818ededa-47cd-4933-a8f2-4a57c0e1b8dd,8,46648407101,"Раменский р-н, д. Осеченки, ул. Цветочная, д.6","Московская обл","Раменский р-н",,"ул. Цветочная",2,6,2
AA2DA6C0-BA54-11E7-8E30-FE5F11EEAB0E,e1d991b1-bf94-4f83-8e0b-e0b974c93a6a,8,46648476156,"Раменский р-н, с. Петровское, д.6","Московская обл","Раменский р-н",,,2,6,2
AA335E76-BA54-11E7-8E30-FE5F11EEAB0E,4ac9263c-806f-4955-b373-4bf7144ea19b,8,46648155051,"Раменский р-н, г. Раменское, рп. Ильинский, ул. Колхозная, д.26","Московская обл","Раменский р-н","г. Раменское","ул. Колхозная",2,26,2
AA41C196-BA54-11E7-8E30-FE5F11EEAB0E,f1465579-ef5c-40d9-9b78-8fb5be51a654,8,46648168051,"Раменский р-н, г. Раменское, дп. Удельная, проезд. Лесной, д.7","Московская обл","Раменский р-н","г. Раменское","проезд. Лесной",2,7,
AA47190C-BA54-11E7-8E30-FE5F11EEAB0E,af3c3c4b-5b92-4d9c-8f23-0daabf92997d,8,46648157051,"Раменский р-н, г. Раменское, дп. Кратово, ул. Карпинского, д.1б","Московская обл","Раменский р-н","г. Раменское","ул. Карпинского",2,1б,2
AA4C6ED4-BA54-11E7-8E30-FE5F11EEAB0E,fe927c03-d3f3-44f1-bfa8-1ae89e2ad091,8,46648434101,"Раменский р-н, с. Константиново, д.401","Московская обл","Раменский р-н",,,2,401,2
AA4D1DFC-BA54-11E7-8E30-FE5F11EEAB0E,1384fa7c-f2af-434d-814a-fbc771b79dc2,8,46648101,"Раменский р-н, г. Раменское, ул. Свободы, д.19а","Московская обл","Раменский р-н","г. Раменское","ул. Свободы",2,19а,
AA4FA0B8-BA54-11E7-8E30-FE5F11EEAB0E,a3e1a415-6c16-40c5-a6a8-29c8ad5c7abe,8,46648473121,"Раменский р-н, д. Поповка, ул. Северная, д.16/1","Московская обл","Раменский р-н",,"ул. Северная",2,16/1,2
AA4FE974-BA54-11E7-8E30-FE5F11EEAB0E,f43ffe73-221d-4026-b714-99ad4674d000,8,46648168051,"Раменский р-н, г. Раменское, дп. Удельная, пер. Тихий, д.6","Московская обл","Раменский р-н","г. Раменское","пер. Тихий",2,6,2
AA510354-BA54-11E7-8E30-FE5F11EEAB0E,6e6f440d-17f5-4ad3-8ebd-e519bc3ef1d5,8,46648157116,"Раменский р-н, г. Раменское, д. Захарово, ул. Центральная, д.127","Московская обл","Раменский р-н","г. Раменское","ул. Центральная",2,127,2
AA53E52E-BA54-11E7-8E30-FE5F11EEAB0E,15653bb2-0e6e-462b-a39d-b5f42610fa3f,8,46648157126,"Раменский р-н, г. Раменское, д. Поповка, ул. Центральная, д.60а","Московская обл","Раменский р-н","г. Раменское","ул. Центральная",2,60а,
AA546FDA-BA54-11E7-8E30-FE5F11EEAB0E,0b019a43-ae8a-4e17-bac1-d807a7a57849,8,46648407121,"Раменский р-н, с. Зюзино, ул. Центральная, д.37а","Московская обл","Раменский р-н",,"ул. Центральная",2,37а,2
AA5758D0-BA54-11E7-8E30-FE5F11EEAB0E,b6bde1f9-3607-45f3-8c69-e6264ccd28db,8,46648101,"Раменский р-н, г. Раменское, ул. Коминтерна, д.9","Московская обл","Раменский р-н","г. Раменское","ул. Коминтерна",2,9,2
AA5D4268-BA54-11E7-8E30-FE5F11EEAB0E,b4283785-dd9e-42d7-976e-f55ad46a6974,8,46648461106,"Раменский р-н, с. Верхнее Мячково, ул. Центральная, д.70","Московская обл","Раменский р-н",,"ул. Центральная",2,70,1
AA61A3DA-BA54-11E7-8E30-FE5F11EEAB0E,bd06116a-eb07-4803-8c2a-5bd9102b576a,8,46648422141,"Раменский р-н, п. совхоза ""Раменское"", ул. Школьная, д.102","Московская обл","Раменский р-н",,"ул. Школьная",2,102,
AA687A70-BA54-11E7-8E30-FE5F11EEAB0E,27cf616f-eb84-4df5-b3ee-f8bd338806ca,8,46648491131,"Раменский р-н, д. Кулаково, ул. Полевая, д.43а","Московская обл","Раменский р-н",,"ул. Полевая",2,43а,
AA6A4DD2-BA54-11E7-8E30-FE5F11EEAB0E,4c285764-c6e6-4878-ae1c-2714aba3090f,8,46648157051,"Раменский р-н, г. Раменское, дп. Кратово, ул. Тимирязевская, д.4","Московская обл","Раменский р-н","г. Раменское","ул. Тимирязевская",2,4,2
AA7038E6-BA54-11E7-8E30-FE5F11EEAB0E,9f7205c9-de75-4df0-b34b-da4637b2f0ab,8,46648476151,"Раменский р-н, д. Паткино, д.11п/1","Московская обл","Раменский р-н",,,2,11п/1,2
AA707AD6-BA54-11E7-8E30-FE5F11EEAB0E,ef1df7b4-0156-4124-86e1-3509f2ac8699,8,46648473131,"Раменский р-н, д. Сафоново, ул. Раменская, д.80","Московская обл","Раменский р-н",,"ул. Раменская",2,80,2
AA73B0A2-BA54-11E7-8E30-FE5F11EEAB0E,9cf5eaf4-716b-44b5-9408-ac8cc9758c48,8,46648476171,"Раменский р-н, с. Синьково, д.49б/1","Московская обл","Раменский р-н",,,2,49б/1,2
AA74DF04-BA54-11E7-8E30-FE5F11EEAB0E,edf79f18-5ffc-47e5-be11-0a41c0fe1676,8,46648157051,"Раменский р-н, г. Раменское, дп. Кратово, ул. 5-я Осенняя, д.22","Московская обл","Раменский р-н","г. Раменское","ул. 5-я Осенняя",2,22,2
AA75E8EA-BA54-11E7-8E30-FE5F11EEAB0E,482632c7-9b29-448c-bdd9-7bce7dead7a9,8,46648491146,"Раменский р-н, д. Прудки, ул. Новая, д.47а","Московская обл","Раменский р-н",,"ул. Новая",2,47а,
AA7B95A6-BA54-11E7-8E30-FE5F11EEAB0E,2742edc5-1178-4451-82d7-aec7e436e2bf,8,46648155051,"Раменский р-н, г. Раменское, рп. Ильинский, ул. Карла Маркса, д.9/11","Московская обл","Раменский р-н","г. Раменское","ул. Карла Маркса",2,9/11,2
AA7F45A2-BA54-11E7-8E30-FE5F11EEAB0E,5dcbaef2-d120-4a8c-8696-9f815ec4e009,8,46648157051,"Раменский р-н, г. Раменское, дп. Кратово, ул. 3-я Осенняя, д.6","Московская обл","Раменский р-н","г. Раменское","ул. 3-я Осенняя",2,6,2
